transaction_id,customer_id,merchant_id,merchant_name,merchant_category,amount,timestamp,currency,channel,city,is_international
TXN-010546,C-0007,M-0042,GreenGrocer #42,Grocery,146.74,2024-01-01T14:09:14,CAD,POS,Ottawa,False
TXN-012711,C-0306,M-0045,ClickBuy #45,Online Shopping,0.5,2024-01-01T14:09:26,CAD,POS,Ottawa,False
TXN-047251,C-0110,M-0085,ClickBuy #85,Online Shopping,463.1,2024-01-01T14:09:34,CAD,online,Halifax,False
TXN-021690,C-0043,M-0001,BookTrip #1,Travel,599.5,2024-01-01T14:09:55,CAD,online,Montreal,False
TXN-042682,C-0191,M-0190,PowerGrid #190,Utilities,214.92,2024-01-01T14:10:21,CAD,online,Ottawa,False
TXN-037904,C-0083,M-0014,FashionFit #14,Clothing,306.8,2024-01-01T14:11:17,CAD,ATM,Quebec City,False
TXN-038111,C-0094,M-0096,PharmaSave #96,Healthcare,180.83,2024-01-01T14:11:24,CAD,ATM,Hamilton,False
TXN-011143,C-0006,M-0059,GadgetWorld #59,Electronics,539.29,2024-01-01T14:12:06,CAD,POS,Edmonton,False
TXN-004709,C-0413,M-0115,HydroPower #115,Utilities,43.2,2024-01-01T14:12:47,CAD,online,Montreal,False
TXN-017763,C-0164,M-0055,FuelUp #55,Gas Station,171.95,2024-01-01T14:13:30,CAD,POS,Quebec City,False
TXN-030366,C-0038,M-0058,QuickGas #58,Gas Station,110.49,2024-01-01T14:14:55,CAD,online,Winnipeg,False
TXN-026988,C-0239,M-0083,GasLine #83,Utilities,282.83,2024-01-01T14:15:58,CAD,POS,Ottawa,False
TXN-010733,C-0489,M-0198,WellClinic #198,Healthcare,814.58,2024-01-01T14:17:56,CAD,online,Edmonton,False
TXN-025904,C-0184,M-0186,StreamFlix #186,Entertainment,872.56,2024-01-01T14:19:19,CAD,POS,Vancouver,False
TXN-024917,C-0290,M-0195,Golden Wok #195,Restaurant,22.66,2024-01-01T14:19:24,CAD,POS,Calgary,False
TXN-047455,C-0269,M-0181,Cafe Latte #181,Restaurant,68.16,2024-01-01T14:19:49,CAD,POS,Calgary,False
TXN-039957,C-0259,M-0009,BookTrip #9,Travel,788.75,2024-01-01T14:20:13,CAD,POS,Ottawa,False
TXN-029381,C-0079,M-0148,NetShop #148,Online Shopping,588.04,2024-01-01T14:20:31,CAD,POS,Calgary,False
TXN-022724,C-0448,M-0026,HealthPlus #26,Healthcare,374.25,2024-01-01T14:20:53,CAD,online,Quebec City,False
TXN-035988,C-0261,M-0075,FashionFit #75,Clothing,386.03,2024-01-01T14:21:44,CAD,online,Edmonton,False
TXN-024586,C-0478,M-0117,GasMax #117,Gas Station,518.19,2024-01-01T14:23:46,CAD,POS,Vancouver,False
TXN-018201,C-0264,M-0084,FuelUp #84,Gas Station,29.42,2024-01-01T14:25:56,CAD,online,Vancouver,False
TXN-047682,C-0235,M-0153,NetShop #153,Online Shopping,274.38,2024-01-01T14:26:09,CAD,POS,Halifax,False
TXN-034884,C-0255,M-0014,FashionFit #14,Clothing,288.81,2024-01-01T14:26:36,CAD,online,Halifax,False
TXN-041458,C-0498,M-0019,GameZone #19,Entertainment,580.73,2024-01-01T14:28:02,CAD,online,Toronto,False
TXN-022406,C-0266,M-0196,HydroPower #196,Utilities,190.79,2024-01-01T14:30:37,CAD,POS,Vancouver,False
TXN-027536,C-0258,M-0194,ShopNow #194,Online Shopping,340.54,2024-01-01T14:31:54,CAD,POS,Montreal,False
TXN-043391,C-0472,M-0077,ShopNow #77,Online Shopping,377.75,2024-01-01T14:32:41,CAD,POS,Vancouver,False
TXN-019675,C-0200,M-0176,Burger Hub #176,Restaurant,366.34,2024-01-01T14:33:45,CAD,online,Montreal,False
TXN-042538,C-0195,M-0077,ShopNow #77,Online Shopping,476.12,2024-01-01T14:34:20,CAD,online,Ottawa,False
TXN-043777,C-0323,M-0115,HydroPower #115,Utilities,308.62,2024-01-01T14:38:00,CAD,online,Calgary,False
TXN-010591,C-0122,M-0080,ElectroZone #80,Electronics,373.64,2024-01-01T14:38:38,CAD,POS,Toronto,False
TXN-028310,C-0106,M-0179,ClickBuy #179,Online Shopping,598.38,2024-01-01T14:38:42,CAD,online,Calgary,False
TXN-018875,C-0439,M-0156,SuperSave #156,Grocery,427.91,2024-01-01T14:38:52,CAD,online,Calgary,False
TXN-019078,C-0470,M-0064,Pasta Palace #64,Restaurant,310.22,2024-01-01T14:39:09,CAD,online,Winnipeg,False
TXN-012439,C-0487,M-0186,StreamFlix #186,Entertainment,154.53,2024-01-01T14:39:54,CAD,POS,Edmonton,False
TXN-008773,C-0328,M-0187,ChicBoutique #187,Clothing,675.61,2024-01-01T14:44:07,CAD,POS,Quebec City,False
TXN-025225,C-0408,M-0190,PowerGrid #190,Utilities,134.4,2024-01-01T14:45:55,CAD,POS,Edmonton,False
TXN-042176,C-0234,M-0002,Golden Wok #2,Restaurant,84.62,2024-01-01T14:48:07,CAD,POS,Halifax,False
TXN-024597,C-0048,M-0117,GasMax #117,Gas Station,288.55,2024-01-01T14:49:31,CAD,POS,Hamilton,False
TXN-023688,C-0434,M-0017,GreenGrocer #17,Grocery,17.46,2024-01-01T14:50:23,CAD,POS,Edmonton,False
TXN-034937,C-0355,M-0187,ChicBoutique #187,Clothing,265.49,2024-01-01T14:51:37,CAD,online,Edmonton,False
TXN-003335,C-0184,M-0007,FunPark #7,Entertainment,55.37,2024-01-01T14:52:01,CAD,POS,Halifax,False
TXN-039203,C-0288,M-0084,FuelUp #84,Gas Station,98.15,2024-01-01T14:52:12,CAD,online,Winnipeg,False
TXN-010120,C-0187,M-0081,WaterWorks #81,Utilities,156.57,2024-01-01T14:52:23,CAD,online,Ottawa,False
TXN-030549,C-0433,M-0163,Sushi Zen #163,Restaurant,249.68,2024-01-01T14:52:46,CAD,online,Quebec City,False
TXN-024692,C-0354,M-0134,WanderLux #134,Travel,166.67,2024-01-01T14:53:40,CAD,POS,Toronto,False
TXN-022042,C-0184,M-0007,FunPark #7,Entertainment,869.25,2024-01-01T14:55:45,CAD,POS,Toronto,False
TXN-023635,C-0145,M-0096,PharmaSave #96,Healthcare,505.11,2024-01-01T14:56:59,CAD,online,Edmonton,False
TXN-043589,C-0144,M-0119,WellClinic #119,Healthcare,209.23,2024-01-01T14:57:49,CAD,POS,Montreal,False
TXN-008049,C-0197,M-0189,ChicBoutique #189,Clothing,238.6,2024-01-01T14:58:11,CAD,online,Calgary,False
TXN-000013,C-0060,M-0145,PowerGrid #145,Utilities,224.08,2024-01-01T14:59:02,CAD,online,Edmonton,False
TXN-001964,C-0032,M-0065,BookTrip #65,Travel,298.97,2024-01-01T14:59:12,CAD,POS,Montreal,False
TXN-013318,C-0438,M-0141,FuelUp #141,Gas Station,292.99,2024-01-01T15:00:31,CAD,online,Vancouver,False
TXN-014724,C-0333,M-0059,GadgetWorld #59,Electronics,215.45,2024-01-01T15:00:41,CAD,online,Vancouver,False
TXN-024821,C-0376,M-0127,Sushi Zen #127,Restaurant,224.68,2024-01-01T15:01:08,CAD,online,Calgary,False
TXN-009796,C-0299,M-0151,Cafe Latte #151,Restaurant,73.54,2024-01-01T15:02:35,CAD,online,Ottawa,False
TXN-018881,C-0056,M-0090,Pasta Palace #90,Restaurant,173.27,2024-01-01T15:03:22,CAD,POS,Toronto,False
TXN-022129,C-0099,M-0059,GadgetWorld #59,Electronics,14.29,2024-01-01T15:05:21,CAD,ATM,Montreal,False
TXN-046949,C-0330,M-0106,CareFirst #106,Healthcare,179.43,2024-01-01T15:05:53,CAD,online,Halifax,False
TXN-018365,C-0479,M-0199,GreenGrocer #199,Grocery,169.49,2024-01-01T15:06:08,CAD,ATM,Montreal,False
TXN-007465,C-0451,M-0081,WaterWorks #81,Utilities,620.49,2024-01-01T15:06:15,CAD,online,Quebec City,False
TXN-035462,C-0097,M-0061,FashionFit #61,Clothing,7.4,2024-01-01T15:07:58,CAD,online,Vancouver,False
TXN-040636,C-0109,M-0013,DigiMart #13,Electronics,344.31,2024-01-01T15:08:07,CAD,POS,Edmonton,False
TXN-042615,C-0175,M-0032,DigiMart #32,Electronics,70.4,2024-01-01T15:08:08,CAD,online,Montreal,False
TXN-015568,C-0436,M-0133,SuperSave #133,Grocery,240.21,2024-01-01T15:08:32,CAD,POS,Edmonton,False
TXN-012767,C-0125,M-0132,DigiMart #132,Electronics,148.85,2024-01-01T15:08:36,CAD,POS,Vancouver,False
TXN-029004,C-0114,M-0123,eStore #123,Online Shopping,73.26,2024-01-01T15:12:01,CAD,POS,Vancouver,False
TXN-030309,C-0111,M-0029,PowerGrid #29,Utilities,482.95,2024-01-01T15:12:48,CAD,POS,Winnipeg,False
TXN-035981,C-0397,M-0138,MusicHall #138,Entertainment,203.38,2024-01-01T15:15:09,CAD,online,Halifax,False
TXN-004128,C-0427,M-0179,ClickBuy #179,Online Shopping,59.59,2024-01-01T15:16:23,CAD,POS,Winnipeg,False
TXN-005034,C-0480,M-0157,PetroGo #157,Gas Station,508.17,2024-01-01T15:16:40,CAD,POS,Ottawa,False
TXN-022578,C-0169,M-0015,Metro Plus #15,Grocery,252.77,2024-01-01T15:18:12,CAD,online,Hamilton,False
TXN-044199,C-0300,M-0024,FlyAway #24,Travel,36.72,2024-01-01T15:19:39,CAD,ATM,Winnipeg,False
TXN-046303,C-0337,M-0096,PharmaSave #96,Healthcare,302.35,2024-01-01T15:21:00,CAD,online,Vancouver,False
TXN-017826,C-0273,M-0090,Pasta Palace #90,Restaurant,332.01,2024-01-01T15:21:38,CAD,POS,Ottawa,False
TXN-004708,C-0156,M-0052,PharmaSave #52,Healthcare,129.07,2024-01-01T15:21:45,CAD,POS,Calgary,False
TXN-043912,C-0444,M-0053,TrendWear #53,Clothing,206.35,2024-01-01T15:22:08,CAD,POS,Toronto,False
TXN-013550,C-0095,M-0021,Metro Plus #21,Grocery,210.35,2024-01-01T15:23:11,CAD,POS,Winnipeg,False
TXN-034032,C-0402,M-0174,Burger Hub #174,Restaurant,477.68,2024-01-01T15:23:36,CAD,online,Toronto,False
TXN-006504,C-0243,M-0064,Pasta Palace #64,Restaurant,126.24,2024-01-01T15:24:03,CAD,POS,Calgary,False
TXN-019662,C-0368,M-0067,WellClinic #67,Healthcare,542.36,2024-01-01T15:25:35,CAD,POS,Winnipeg,False
TXN-017730,C-0139,M-0153,NetShop #153,Online Shopping,623.78,2024-01-01T15:25:48,CAD,POS,Quebec City,False
TXN-036843,C-0359,M-0070,ShopNow #70,Online Shopping,128.99,2024-01-01T15:26:03,CAD,online,Montreal,False
TXN-031906,C-0078,M-0024,FlyAway #24,Travel,29.91,2024-01-01T15:26:35,CAD,POS,Montreal,False
TXN-049492,C-0117,M-0163,Sushi Zen #163,Restaurant,127.05,2024-01-01T15:27:07,USD,online,Berlin,True
TXN-037305,C-0225,M-0179,ClickBuy #179,Online Shopping,304.78,2024-01-01T15:28:30,CAD,online,Montreal,False
TXN-043791,C-0475,M-0082,EnergyStop #82,Gas Station,207.94,2024-01-01T15:29:03,CAD,online,Hamilton,False
TXN-047432,C-0199,M-0147,TelcoNet #147,Utilities,350.97,2024-01-01T15:32:24,CAD,online,Toronto,False
TXN-032100,C-0019,M-0009,BookTrip #9,Travel,30.24,2024-01-01T15:32:51,CAD,POS,Hamilton,False
TXN-026005,C-0061,M-0118,GadgetWorld #118,Electronics,169.23,2024-01-01T15:32:52,CAD,POS,Winnipeg,False
TXN-020884,C-0466,M-0049,FashionFit #49,Clothing,269.76,2024-01-01T15:34:51,CAD,POS,Winnipeg,False
TXN-018951,C-0161,M-0156,SuperSave #156,Grocery,386.81,2024-01-01T15:35:38,CAD,online,Halifax,False
TXN-025843,C-0141,M-0020,TrendWear #20,Clothing,167.52,2024-01-01T15:35:54,CAD,POS,Edmonton,False
TXN-041318,C-0037,M-0010,GadgetWorld #10,Electronics,154.92,2024-01-01T15:36:26,CAD,POS,Montreal,False
TXN-009661,C-0043,M-0104,DigiMart #104,Electronics,551.58,2024-01-01T15:37:56,CAD,online,Toronto,False
TXN-003450,C-0456,M-0075,FashionFit #75,Clothing,176.29,2024-01-01T15:38:27,CAD,ATM,Quebec City,False
TXN-009434,C-0201,M-0192,GasMax #192,Gas Station,354.55,2024-01-01T15:39:51,CAD,online,Toronto,False
TXN-037072,C-0138,M-0169,FlyAway #169,Travel,395.4,2024-01-01T15:40:11,CAD,POS,Hamilton,False
TXN-045524,C-0006,M-0170,Burger Hub #170,Restaurant,47.03,2024-01-01T15:40:35,CAD,POS,Hamilton,False
TXN-030308,C-0011,M-0024,FlyAway #24,Travel,151.38,2024-01-01T15:41:05,CAD,POS,Montreal,False
TXN-000830,C-0447,M-0118,GadgetWorld #118,Electronics,264.33,2024-01-01T15:44:13,CAD,online,Quebec City,False
TXN-045040,C-0112,M-0005,CinePlex #5,Entertainment,178.98,2024-01-01T15:44:42,CAD,online,Montreal,False
TXN-037345,C-0019,M-0059,GadgetWorld #59,Electronics,31.37,2024-01-01T15:46:06,CAD,online,Hamilton,False
TXN-032418,C-0425,M-0129,DigiMart #129,Electronics,553.83,2024-01-01T15:46:24,CAD,online,Calgary,False
TXN-030799,C-0360,M-0128,FlyAway #128,Travel,453.04,2024-01-01T15:50:03,CAD,online,Quebec City,False
TXN-007832,C-0174,M-0053,TrendWear #53,Clothing,155.12,2024-01-01T15:51:13,CAD,online,Halifax,False
TXN-012050,C-0217,M-0195,Golden Wok #195,Restaurant,423.93,2024-01-01T15:51:31,CAD,POS,Hamilton,False
TXN-038569,C-0205,M-0006,FlyAway #6,Travel,308.53,2024-01-01T15:51:57,CAD,online,Quebec City,False
TXN-000279,C-0394,M-0175,TelcoNet #175,Utilities,177.48,2024-01-01T15:53:51,CAD,online,Vancouver,False
TXN-017310,C-0138,M-0186,StreamFlix #186,Entertainment,294.78,2024-01-01T15:54:21,CAD,POS,Halifax,False
TXN-022989,C-0028,M-0077,ShopNow #77,Online Shopping,341.45,2024-01-01T15:56:49,CAD,online,Quebec City,False
TXN-026405,C-0270,M-0179,ClickBuy #179,Online Shopping,72.72,2024-01-01T15:57:20,CAD,online,Ottawa,False
TXN-032480,C-0033,M-0086,Metro Plus #86,Grocery,568.46,2024-01-01T16:01:32,CAD,POS,Winnipeg,False
TXN-045108,C-0495,M-0193,WebMart #193,Online Shopping,162.49,2024-01-01T16:04:03,CAD,POS,Ottawa,False
TXN-024746,C-0353,M-0027,CareFirst #27,Healthcare,355.62,2024-01-01T16:04:58,CAD,POS,Quebec City,False
TXN-048453,C-0435,M-0183,PowerGrid #183,Utilities,35.24,2024-01-01T16:05:27,CAD,POS,Halifax,False
TXN-038684,C-0260,M-0043,MediCare #43,Healthcare,332.68,2024-01-01T16:07:22,CAD,POS,Halifax,False
TXN-036071,C-0482,M-0066,GreenGrocer #66,Grocery,121.85,2024-01-01T16:09:27,CAD,online,Winnipeg,False
TXN-040894,C-0022,M-0138,MusicHall #138,Entertainment,67.0,2024-01-01T16:11:17,CAD,POS,Vancouver,False
TXN-033371,C-0159,M-0027,CareFirst #27,Healthcare,198.17,2024-01-01T16:11:42,CAD,online,Montreal,False
TXN-027522,C-0161,M-0174,Burger Hub #174,Restaurant,207.18,2024-01-01T16:11:57,CAD,POS,Halifax,False
TXN-038995,C-0104,M-0084,FuelUp #84,Gas Station,192.21,2024-01-01T16:12:04,CAD,POS,Vancouver,False
TXN-013880,C-0002,M-0144,GasLine #144,Utilities,344.04,2024-01-01T16:13:38,CAD,POS,Winnipeg,False
TXN-040450,C-0183,M-0182,TechByte #182,Electronics,214.76,2024-01-01T16:14:04,CAD,online,Calgary,False
TXN-025906,C-0172,M-0165,StreamFlix #165,Entertainment,399.16,2024-01-01T16:14:34,CAD,online,Vancouver,False
TXN-036739,C-0091,M-0173,CareFirst #173,Healthcare,181.59,2024-01-01T16:14:53,CAD,POS,Calgary,False
TXN-045072,C-0373,M-0155,GadgetWorld #155,Electronics,341.61,2024-01-01T16:15:28,CAD,POS,Ottawa,False
TXN-033356,C-0396,M-0043,MediCare #43,Healthcare,225.42,2024-01-01T16:16:12,CAD,POS,Winnipeg,False
TXN-010307,C-0353,M-0034,SuperSave #34,Grocery,313.07,2024-01-01T16:17:12,CAD,online,Vancouver,False
TXN-018183,C-0248,M-0028,Burger Hub #28,Restaurant,137.2,2024-01-01T16:17:51,CAD,online,Toronto,False
TXN-037356,C-0043,M-0078,FlyAway #78,Travel,628.84,2024-01-01T16:18:39,CAD,POS,Hamilton,False
TXN-020280,C-0170,M-0065,BookTrip #65,Travel,411.53,2024-01-01T16:21:10,CAD,online,Hamilton,False
TXN-022909,C-0025,M-0139,WaterWorks #139,Utilities,384.76,2024-01-01T16:21:37,CAD,online,Montreal,False
TXN-037794,C-0384,M-0173,CareFirst #173,Healthcare,389.81,2024-01-01T16:22:18,CAD,online,Ottawa,False
TXN-030516,C-0186,M-0106,CareFirst #106,Healthcare,32.89,2024-01-01T16:23:09,CAD,POS,Montreal,False
TXN-022702,C-0423,M-0068,FunPark #68,Entertainment,161.8,2024-01-01T16:24:58,CAD,ATM,Edmonton,False
TXN-027897,C-0090,M-0105,FoodLand #105,Grocery,688.83,2024-01-01T16:25:06,CAD,online,Hamilton,False
TXN-048901,C-0500,M-0090,Pasta Palace #90,Restaurant,237.08,2024-01-01T16:25:57,USD,online,Hong Kong,True
TXN-002363,C-0034,M-0003,SuperSave #3,Grocery,134.79,2024-01-01T16:26:20,CAD,POS,Quebec City,False
TXN-013375,C-0311,M-0045,ClickBuy #45,Online Shopping,175.93,2024-01-01T16:26:20,CAD,POS,Hamilton,False
TXN-039501,C-0237,M-0043,MediCare #43,Healthcare,164.14,2024-01-01T16:26:53,CAD,ATM,Hamilton,False
TXN-005020,C-0014,M-0028,Burger Hub #28,Restaurant,225.73,2024-01-01T16:27:03,CAD,POS,Edmonton,False
TXN-036887,C-0225,M-0138,MusicHall #138,Entertainment,423.04,2024-01-01T16:29:01,CAD,online,Calgary,False
TXN-047848,C-0482,M-0160,ChicBoutique #160,Clothing,94.34,2024-01-01T16:29:48,CAD,online,Edmonton,False
TXN-001658,C-0465,M-0196,HydroPower #196,Utilities,323.07,2024-01-01T16:29:53,CAD,online,Montreal,False
TXN-047325,C-0411,M-0140,PetroGo #140,Gas Station,479.64,2024-01-01T16:29:54,CAD,POS,Quebec City,False
TXN-041758,C-0239,M-0077,ShopNow #77,Online Shopping,519.17,2024-01-01T16:30:21,CAD,online,Halifax,False
TXN-030148,C-0462,M-0114,EnergyStop #114,Gas Station,192.7,2024-01-01T16:31:05,CAD,online,Quebec City,False
TXN-005791,C-0214,M-0127,Sushi Zen #127,Restaurant,165.35,2024-01-01T16:31:16,CAD,ATM,Vancouver,False
TXN-038834,C-0371,M-0062,FlyAway #62,Travel,340.19,2024-01-01T16:34:27,CAD,POS,Edmonton,False
TXN-001788,C-0251,M-0136,FuelUp #136,Gas Station,55.92,2024-01-01T16:36:06,CAD,POS,Vancouver,False
TXN-040034,C-0026,M-0048,CareFirst #48,Healthcare,60.76,2024-01-01T16:40:36,CAD,ATM,Edmonton,False
TXN-014686,C-0311,M-0182,TechByte #182,Electronics,254.01,2024-01-01T16:40:58,CAD,ATM,Winnipeg,False
TXN-020346,C-0210,M-0053,TrendWear #53,Clothing,90.55,2024-01-01T16:41:13,CAD,online,Montreal,False
TXN-012762,C-0375,M-0001,BookTrip #1,Travel,297.77,2024-01-01T16:41:24,CAD,POS,Vancouver,False
TXN-022560,C-0283,M-0068,FunPark #68,Entertainment,427.72,2024-01-01T16:41:24,CAD,POS,Montreal,False
TXN-004715,C-0124,M-0153,NetShop #153,Online Shopping,150.56,2024-01-01T16:44:12,CAD,POS,Edmonton,False
TXN-036180,C-0169,M-0129,DigiMart #129,Electronics,381.84,2024-01-01T16:44:51,CAD,POS,Quebec City,False
TXN-045528,C-0154,M-0198,WellClinic #198,Healthcare,201.01,2024-01-01T16:45:01,CAD,POS,Hamilton,False
TXN-045259,C-0374,M-0094,WellClinic #94,Healthcare,175.58,2024-01-01T16:45:28,CAD,online,Hamilton,False
TXN-047945,C-0322,M-0030,TechByte #30,Electronics,137.92,2024-01-01T16:45:54,CAD,POS,Halifax,False
TXN-024477,C-0345,M-0183,PowerGrid #183,Utilities,127.23,2024-01-01T16:46:43,CAD,online,Winnipeg,False
TXN-008037,C-0144,M-0174,Burger Hub #174,Restaurant,578.74,2024-01-01T16:47:12,CAD,online,Winnipeg,False
TXN-010899,C-0260,M-0043,MediCare #43,Healthcare,174.79,2024-01-01T16:49:16,CAD,POS,Quebec City,False
TXN-024820,C-0438,M-0024,FlyAway #24,Travel,225.14,2024-01-01T16:49:24,CAD,POS,Vancouver,False
TXN-002252,C-0377,M-0056,GasMax #56,Gas Station,241.25,2024-01-01T16:49:34,CAD,online,Quebec City,False
TXN-045106,C-0242,M-0150,WellClinic #150,Healthcare,426.14,2024-01-01T16:52:36,CAD,POS,Toronto,False
TXN-029012,C-0005,M-0097,CareFirst #97,Healthcare,345.19,2024-01-01T16:52:52,CAD,online,Quebec City,False
TXN-027101,C-0035,M-0092,WaterWorks #92,Utilities,129.17,2024-01-01T16:53:46,CAD,online,Quebec City,False
TXN-017433,C-0470,M-0183,PowerGrid #183,Utilities,449.53,2024-01-01T16:59:51,CAD,POS,Vancouver,False
TXN-024016,C-0284,M-0027,CareFirst #27,Healthcare,71.72,2024-01-01T17:00:37,CAD,POS,Halifax,False
TXN-031825,C-0035,M-0054,PowerGrid #54,Utilities,252.77,2024-01-01T17:00:39,CAD,ATM,Vancouver,False
TXN-029559,C-0054,M-0160,ChicBoutique #160,Clothing,354.71,2024-01-01T17:01:33,CAD,online,Winnipeg,False
TXN-011030,C-0276,M-0034,SuperSave #34,Grocery,55.76,2024-01-01T17:02:30,CAD,online,Quebec City,False
TXN-026375,C-0244,M-0028,Burger Hub #28,Restaurant,384.07,2024-01-01T17:02:33,CAD,online,Edmonton,False
TXN-039434,C-0133,M-0080,ElectroZone #80,Electronics,169.0,2024-01-01T17:05:11,CAD,online,Edmonton,False
TXN-036622,C-0313,M-0155,GadgetWorld #155,Electronics,385.49,2024-01-01T17:07:27,CAD,ATM,Winnipeg,False
TXN-009042,C-0368,M-0004,FashionFit #4,Clothing,133.18,2024-01-01T17:08:51,CAD,online,Montreal,False
TXN-031535,C-0172,M-0012,CircuitHub #12,Electronics,323.67,2024-01-01T17:09:13,CAD,ATM,Toronto,False
TXN-009717,C-0383,M-0129,DigiMart #129,Electronics,411.7,2024-01-01T17:10:48,CAD,POS,Halifax,False
TXN-001739,C-0191,M-0063,ElectroZone #63,Electronics,172.19,2024-01-01T17:11:54,CAD,online,Vancouver,False
TXN-037314,C-0006,M-0198,WellClinic #198,Healthcare,194.42,2024-01-01T17:12:11,CAD,online,Hamilton,False
TXN-029844,C-0172,M-0021,Metro Plus #21,Grocery,457.68,2024-01-01T17:12:34,CAD,POS,Calgary,False
TXN-010066,C-0235,M-0027,CareFirst #27,Healthcare,225.7,2024-01-01T17:15:57,CAD,POS,Hamilton,False
TXN-021710,C-0126,M-0012,CircuitHub #12,Electronics,257.08,2024-01-01T17:20:26,CAD,POS,Quebec City,False
TXN-043492,C-0224,M-0096,PharmaSave #96,Healthcare,106.76,2024-01-01T17:20:37,CAD,POS,Ottawa,False
TXN-013367,C-0255,M-0081,WaterWorks #81,Utilities,402.33,2024-01-01T17:22:55,CAD,online,Ottawa,False
TXN-002845,C-0235,M-0153,NetShop #153,Online Shopping,202.9,2024-01-01T17:23:05,CAD,POS,Vancouver,False
TXN-032705,C-0236,M-0147,TelcoNet #147,Utilities,441.97,2024-01-01T17:24:08,CAD,online,Quebec City,False
TXN-046252,C-0272,M-0176,Burger Hub #176,Restaurant,128.87,2024-01-01T17:24:09,CAD,online,Edmonton,False
TXN-002307,C-0235,M-0105,FoodLand #105,Grocery,228.02,2024-01-01T17:27:52,CAD,online,Winnipeg,False
TXN-032123,C-0326,M-0102,HydroPower #102,Utilities,308.9,2024-01-01T17:28:38,CAD,POS,Winnipeg,False
TXN-021179,C-0231,M-0089,ClickBuy #89,Online Shopping,271.63,2024-01-01T17:30:02,CAD,POS,Quebec City,False
TXN-009935,C-0490,M-0025,GreenGrocer #25,Grocery,368.45,2024-01-01T17:31:01,CAD,POS,Calgary,False
TXN-006253,C-0080,M-0042,GreenGrocer #42,Grocery,266.53,2024-01-01T17:31:06,CAD,POS,Vancouver,False
TXN-020867,C-0104,M-0084,FuelUp #84,Gas Station,148.38,2024-01-01T17:31:14,CAD,online,Edmonton,False
TXN-033019,C-0136,M-0182,TechByte #182,Electronics,429.62,2024-01-01T17:32:43,CAD,online,Halifax,False
TXN-006965,C-0134,M-0099,ElectroZone #99,Electronics,241.24,2024-01-01T17:32:55,CAD,POS,Quebec City,False
TXN-002055,C-0031,M-0191,GasLine #191,Utilities,1194.39,2024-01-01T17:34:20,CAD,POS,Winnipeg,False
TXN-034636,C-0288,M-0084,FuelUp #84,Gas Station,110.11,2024-01-01T17:37:38,CAD,POS,Winnipeg,False
TXN-034271,C-0155,M-0119,WellClinic #119,Healthcare,102.34,2024-01-01T17:38:05,CAD,POS,Toronto,False
TXN-015109,C-0348,M-0119,WellClinic #119,Healthcare,228.96,2024-01-01T17:39:31,CAD,POS,Hamilton,False
TXN-019474,C-0217,M-0195,Golden Wok #195,Restaurant,500.66,2024-01-01T17:39:50,CAD,online,Vancouver,False
TXN-032324,C-0323,M-0098,ChicBoutique #98,Clothing,99.64,2024-01-01T17:40:15,CAD,POS,Quebec City,False
TXN-022972,C-0226,M-0050,HealthPlus #50,Healthcare,202.2,2024-01-01T17:40:22,CAD,online,Toronto,False
TXN-048754,C-0070,M-0010,GadgetWorld #10,Electronics,17.91,2024-01-01T17:40:47,CAD,ATM,Vancouver,False
TXN-019402,C-0334,M-0049,FashionFit #49,Clothing,227.97,2024-01-01T17:41:36,CAD,POS,Halifax,False
TXN-007909,C-0236,M-0063,ElectroZone #63,Electronics,287.8,2024-01-01T17:41:41,CAD,POS,Ottawa,False
TXN-048751,C-0070,M-0010,GadgetWorld #10,Electronics,76.96,2024-01-01T17:42:04,CAD,ATM,Quebec City,False
TXN-048753,C-0070,M-0010,GadgetWorld #10,Electronics,72.91,2024-01-01T17:42:07,CAD,online,Calgary,False
TXN-048755,C-0070,M-0010,GadgetWorld #10,Electronics,86.61,2024-01-01T17:42:44,CAD,online,Montreal,False
TXN-021655,C-0248,M-0043,MediCare #43,Healthcare,168.76,2024-01-01T17:45:25,CAD,POS,Vancouver,False
TXN-034468,C-0373,M-0141,FuelUp #141,Gas Station,231.33,2024-01-01T17:46:39,CAD,POS,Montreal,False
TXN-048752,C-0070,M-0010,GadgetWorld #10,Electronics,124.26,2024-01-01T17:46:46,CAD,online,Hamilton,False
TXN-013842,C-0176,M-0132,DigiMart #132,Electronics,0.5,2024-01-01T17:46:49,CAD,online,Edmonton,False
TXN-048750,C-0070,M-0010,GadgetWorld #10,Electronics,88.35,2024-01-01T17:46:59,CAD,POS,Hamilton,False
